word1	attr1	word2	attr2	word1 freq	word2 freq	bigram freq	score trimmed	distance	similarity	period	genre	combined	url
abru[strong-one]N	[?]	šarru[king]N	[?]	2	17888	3	0.016	5.0	0.255				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abru%5Bstrong-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1arru%5Bking%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abu[father]N	[?]	bānû[creator]N	[?]	1157	254	193	0.356	1.435	0.59				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22b%C4%81n%C3%BB%5Bcreator%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abu[father]N	[?]	abu[father]N	[?]	1157	1157	398	0.343	2.585	0.621				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abu[father]N	[?]	awû[speak]V	[?]	1157	81	50	0.163	2.04	0.669				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22aw%C3%BB%5Bspeak%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abu[father]N	[?]	kittu[truth]N	[?]	1157	234	81	0.155	1.173	0.68				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22kittu%5Btruth%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abu[father]N	[?]	šarru[king]N	[?]	1157	17888	709	0.153	3.31	0.621				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1arru%5Bking%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abu[father]N	[?]	ahu[brother]N	[?]	1157	839	150	0.152	2.933	0.618				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ahu%5Bbrother%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abu[father]N	[?]	māru[son]N	[?]	1157	5055	342	0.14	4.254	0.599				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22m%C4%81ru%5Bson%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abu[father]N	[?]	ilu[god]N	[?]	1157	3545	262	0.128	3.011	0.5				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ilu%5Bgod%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abu[father]N	[?]	bītu[house]N	[?]	1157	3292	248	0.126	2.597	0.526				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22b%C4%ABtu%5Bhouse%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abu[father]N	[?]	qinnu[nest]N	[?]	1157	91	40	0.123	3.85	0.469				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22abu%5Bfather%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22qinnu%5Bnest%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_1[destroy]V	[?]	mušarû[(royal)-inscription]N	[?]	86	267	52	0.343	2.75	0.74				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Bdestroy%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22mu%C5%A1ar%C3%BB%5B%28royal%29-inscription%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_1[destroy]V	[?]	nikiltu[skill]N	[?]	86	98	30	0.327	2.8	0.682				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Bdestroy%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22nikiltu%5Bskill%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_1[destroy]V	[?]	aggiš[furiously]AV	[?]	86	47	19	0.299	7.0	0.743				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Bdestroy%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22aggi%C5%A1%5Bfuriously%5DAV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_1[destroy]V	[?]	nekelmû[frown-at]V	[?]	86	50	16	0.244	7.625	0.746				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Bdestroy%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22nekelm%C3%BB%5Bfrown-at%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_1[destroy]V	[?]	bīnu[son]N	[?]	86	5	5	0.241	2.0	0.576				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Bdestroy%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22b%C4%ABnu%5Bson%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_1[destroy]V	[?]	pašāṭu[efface]V	[?]	86	67	18	0.237	2.778	0.722				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Bdestroy%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22pa%C5%A1%C4%81%E1%B9%ADu%5Befface%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_1[destroy]V	[?]	sapsapu[moustache]N	[?]	86	4	4	0.216	3.0	0.574				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Bdestroy%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22sapsapu%5Bmoustache%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_1[destroy]V	[?]	šumu[name]N	[?]	86	1127	67	0.215	4.493	0.737				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Bdestroy%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1umu%5Bname%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_1[destroy]V	[?]	qiššû[cucumber]N	[?]	86	8	5	0.191	3.0	0.576				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Bdestroy%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22qi%C5%A1%C5%A1%C3%BB%5Bcucumber%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_1[destroy]V	[?]	waṣpu[sling]N	[?]	86	8	5	0.191	7.8	0.588				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Bdestroy%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22wa%E1%B9%A3pu%5Bsling%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_2[run-away]V	[?]	rūqu[distant-one]N	[?]	171	34	32	0.42	2.062	0.678				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Brun-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22r%C5%ABqu%5Bdistant-one%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_2[run-away]V	[?]	wašāru[sink-down]V	[?]	171	191	46	0.254	3.978	0.636				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Brun-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22wa%C5%A1%C4%81ru%5Bsink-down%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_2[run-away]V	[?]	sahāpu[envelop]V	[?]	171	171	35	0.205	5.971	0.65				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Brun-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22sah%C4%81pu%5Benvelop%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_2[run-away]V	[?]	šēlabiš[like-a-fox]AV	[?]	171	5	5	0.171	1.0	0.529				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Brun-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1%C4%93labi%C5%A1%5Blike-a-fox%5DAV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_2[run-away]V	[?]	wēdiššī-[he/you-(etc.)-alone]AV	[?]	171	8	6	0.162	1.0	0.451				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Brun-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22w%C4%93di%C5%A1%C5%A1%C4%AB-%5Bhe/you-%28etc.%29-alone%5DAV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_2[run-away]V	[?]	marqītu[refuge]N	[?]	171	20	9	0.154	1.889	0.575				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Brun-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22marq%C4%ABtu%5Brefuge%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_2[run-away]V	[?]	šalšāya[third-brother]N	[?]	171	9	6	0.153	6.5	0.539				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Brun-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1al%C5%A1%C4%81ya%5Bthird-brother%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_2[run-away]V	[?]	mērênu[nakedness]N	[?]	171	8	5	0.135	2.4	0.235				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Brun-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22m%C4%93r%C3%AAnu%5Bnakedness%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_2[run-away]V	[?]	nabalkattānu[insurgent]N	[?]	171	3	3	0.132	7.0	0.51				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Brun-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22nabalkatt%C4%81nu%5Binsurgent%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
abātu_2[run-away]V	[?]	banû[good-one]N	[?]	171	15	6	0.118	6.833	0.539				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22ab%C4%81tu%5Brun-away%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ban%C3%BB%5Bgood-one%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
agašgû[youngest-son]N	[?]	šaddihu[far-reaching]AJ	[?]	3	2	2	0.816	2.0	0.176				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22aga%C5%A1g%C3%BB%5Byoungest-son%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1addihu%5Bfar-reaching%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
agašgû[youngest-son]N	[?]	etelliš[as-a-lord]AV	[?]	3	6	2	0.471	7.0	0.176				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22aga%C5%A1g%C3%BB%5Byoungest-son%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22etelli%C5%A1%5Bas-a-lord%5DAV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
agašgû[youngest-son]N	[?]	kabbaru[very-thick]AJ	[?]	3	11	2	0.348	5.5	0.206				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22aga%C5%A1g%C3%BB%5Byoungest-son%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22kabbaru%5Bvery-thick%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
agašgû[youngest-son]N	[?]	pirittu[terror]N	[?]	3	27	2	0.222	4.5	0.206				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22aga%C5%A1g%C3%BB%5Byoungest-son%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22pirittu%5Bterror%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
agašgû[youngest-son]N	[?]	tāmartu[view(ing)]N	[?]	3	210	4	0.159	2.0	0.397				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22aga%C5%A1g%C3%BB%5Byoungest-son%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22t%C4%81martu%5Bview%28ing%29%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
agašgû[youngest-son]N	[?]	irtu[breast]N	[?]	3	177	2	0.087	1.0	0.176				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22aga%C5%A1g%C3%BB%5Byoungest-son%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22irtu%5Bbreast%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
agašgû[youngest-son]N	[?]	ahu[arm]N	[?]	3	194	2	0.083	3.0	0.176				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22aga%C5%A1g%C3%BB%5Byoungest-son%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ahu%5Barm%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
